mp_election_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note,national_average_debate,national_average_pmb,national_average_questions,attendance_national_average,state_average_debate,state_average_pmb,state_average_questions,attendance_state_average,mp_house
180066,Raja Ram Singh,Elected,09-06-2024,In Office,First Term,Karakat,Bihar,Communist Party of India (Marxist-Leninist) (Liberation),Male,Graduate,"BSc Engineering (Civil), BCE, Patna University, Patna, 1983",68,35,0,109,0.961038961, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.94117647,0.588235294,104.4117647,0.892475172,Lok Sabha
180067,Rajesh Ranjan,Elected,09-06-2024,In Office,Sixth Term,Purnia,Bihar,Independent,Male,Graduate,"Graduate, B. N Mandal University, 1991",58,70,0,141,0.805194805, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.94117647,0.588235294,104.4117647,0.892475172,Lok Sabha
180068,Rajesh Verma,Elected,09-06-2024,In Office,First Term,Khagaria,Bihar,Lok Janshakti Party (Ram Vilas),Male,Graduate,"Bachelor of Engineering from Rajiv Gandhi Proudyogiki Vishwa Vidyalaya, Bhopal in 2014",33,26,0,210,0.75974026, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.94117647,0.588235294,104.4117647,0.892475172,Lok Sabha
180071,Ramprit Mandal,Elected,09-06-2024,In Office,Second Term,Jhanjharpur,Bihar,Janata Dal (United),Male,Upto Higher Secondary,10th Passed in year 1970,70,14,0,112,0.941558442, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.94117647,0.588235294,104.4117647,0.892475172,Lok Sabha
180073,Sanjay Jaiswal,Elected,09-06-2024,In Office,Fourth Term,Paschim Champaran,Bihar,Bharatiya Janata Party,Male,Post Graduate and above,"M.D. (General Medicine), Lalit Narayan Mithila University, Darbhanga, 1997",60,25,0,170,0.876623377, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.94117647,0.588235294,104.4117647,0.892475172,Lok Sabha
180075,Sudama Prasad,Elected,09-06-2024,In Office,First Term,Arrah,Bihar,Communist Party of India (Marxist-Leninist) (Liberation),Male,Graduate,"Graduation, Maharaja College, Ara, 1982",65,37,0,109,0.993506494, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.94117647,0.588235294,104.4117647,0.892475172,Lok Sabha
180076,Sudhakar Singh,Elected,09-06-2024,In Office,First Term,Buxar,Bihar,Rashtriya Janata Dal,Male,Graduate,"Graduation, Delhi University, 1995; High School, Bihar Board, 1990; Intermediate, UP Board, 1992",50,35,0,110,0.954545455, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.94117647,0.588235294,104.4117647,0.892475172,Lok Sabha
180077,Sunil Kumar,Elected,09-06-2024,In Office,Second Term,Valmiki Nagar,Bihar,Janata Dal (United),Male,Graduate,"B.A., MJK College, Baba Bhim Rao Ambedkar, University, Muzaffarpur, Bihar, 2005",42,32,0,132,0.993506494, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.94117647,0.588235294,104.4117647,0.892475172,Lok Sabha
180079,Tariq Anwar,Elected,09-06-2024,In Office,Sixth Term,Katihar,Bihar,Indian National Congress,Male,Graduate,"B.Sc. from Commerce College, Patna, Magadh University, Bodh Gaya in year 1972",75,16,0,71,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.94117647,0.588235294,104.4117647,0.892475172,Lok Sabha
180080,Veena Devi,Elected,09-06-2024,In Office,Second Term,Vaishali,Bihar,Lok Janshakti Party (Ram Vilas),Female,Upto Higher Secondary,"Matric (equivalent) from Hindi Sahitya Sammelan, Allahabad in year 2004",59,5,0,2,0.987012987, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.94117647,0.588235294,104.4117647,0.892475172,Lok Sabha
180082,Vivek Thakur,Elected,09-06-2024,In Office,First Term,Nawada,Bihar,Bharatiya Janata Party,Male,Graduate,"L.L.B. from Bihar Institute of Law, Magadh University in year 1997",56,2,0,26,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.94117647,0.588235294,104.4117647,0.892475172,Lok Sabha
180085,Brijmohan Agrawal,Elected,09-06-2024,In Office,First Term,Raipur,Chhattisgarh,Bharatiya Janata Party,Male,Post Graduate and above,"LLB from Pt. Ravishankar Sukla University Raipur in 1985-86, M.Com from Pt. Ravishankar Sukla University Raipur in 1981-82",67,26,0,159,0.837662338, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,12,NA,144.3,0.874675325,Lok Sabha
180086,Chintamani Maharaj,Elected,09-06-2024,In Office,First Term,Surguja,Chhattisgarh,Bharatiya Janata Party,Male,Upto Higher Secondary,"12th Passed from Chhattisgarh Sanskrit Vidyamandalam, Raipur, Chhattisgarh in year 2014",58,2,0,110,0.844155844, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,12,NA,144.3,0.874675325,Lok Sabha
180087,Jyotsna Charandas Mahant,Elected,09-06-2024,In Office,Second Term,Korba,Chhattisgarh,Indian National Congress,Female,Post Graduate and above,"M.Sc Zoology from Bhopal University in 1976, B.Sc from Bhopal University in 1974",72,12,0,88,0.88961039, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,12,NA,144.3,0.874675325,Lok Sabha
180088,Kamlesh Jangde,Elected,09-06-2024,In Office,First Term,Janjgir-Champa,Chhattisgarh,Bharatiya Janata Party,Female,Post Graduate and above,"M.A. (Hindi Literature) from Bilaspur University, Chhattisgarh in year 2017",48,13,0,215,0.941558442, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,12,NA,144.3,0.874675325,Lok Sabha
180089,Mahesh Kashyap,Elected,09-06-2024,In Office,First Term,Bastar,Chhattisgarh,Bharatiya Janata Party,Male,Upto Higher Secondary,"9th Passed from National Higher Secondary School, Jagdalpur in year 1996",50,15,0,112,0.818181818, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,12,NA,144.3,0.874675325,Lok Sabha
180090,Radheshyam Rathiya,Elected,09-06-2024,In Office,First Term,Raigarh,Chhattisgarh,Bharatiya Janata Party,Male,Upto Higher Secondary,12th Passed,54,4,0,89,0.844155844, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,12,NA,144.3,0.874675325,Lok Sabha
180091,Roopkumari Choudhary,Elected,09-06-2024,In Office,First Term,Mahasamund,Chhattisgarh,Bharatiya Janata Party,Female,Post Graduate and above,"M.A. (Pol. Sc.) from Lt. Virendra Bahadur Singh Govt. College, Saraipali, Pt. Ravishankar Shukla University, Raipur (Chhattisgarh) in year 2023",50,18,0,159,0.941558442, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,12,NA,144.3,0.874675325,Lok Sabha
180092,Santosh Pandey,Elected,09-06-2024,In Office,Second Term,Rajnandgaon,Chhattisgarh,Bharatiya Janata Party,Male,Graduate,"B.A.L.L.B. from Pt. Kishorilal Shukla Vidhi Mahavidyalaya, Rajnandgaon, Pandit Ravishankar Shukla University in year 1997",58,14,0,22,0.928571429, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,12,NA,144.3,0.874675325,Lok Sabha
180094,Vijay Baghel,Elected,09-06-2024,In Office,Second Term,Durg,Chhattisgarh,Bharatiya Janata Party,Male,Graduate,B.Com from Pt. Ravishankar Sukla University Raipur in 1988,66,14,0,270,0.824675325, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,12,NA,144.3,0.874675325,Lok Sabha
180107,Bharatbhai Manubhai Sutariya,Elected,09-06-2024,In Office,First Term,Amreli,Gujarat,Bharatiya Janata Party,Male,Upto Higher Secondary,10th Passed in 2012,57,3,0,9,0.954545455, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180109,Chandubhai Chhaganbhai Shihora,Elected,09-06-2024,In Office,First Term,Surendranagar,Gujarat,Bharatiya Janata Party,Male,Upto Higher Secondary,12th Passed from Gujarat Secondary Education Board in year 1981,64,2,0,7,0.915584416, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180110,Chavda Vinod Lakhamshi,Elected,09-06-2024,In Office,Third Term,Kachchh,Gujarat,Bharatiya Janata Party,Male,Post Graduate and above,"M.A. from Babasaheb Ambedkar Open University in 2015, LLB from Gujarat University, Ahmedabad in 2005, B.Ed from Seth RD College Mundra in 2003",47,5,0,203,0.935064935, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180111,Chudasama Rajeshbhai Naranbhai,Elected,09-06-2024,In Office,Third Term,Junagadh,Gujarat,Bharatiya Janata Party,Male,Upto Higher Secondary,B.Com. (2nd year) from Saurashtra University in 2001,44,2,0,187,0.922077922, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180112,Bharatsinhji Shankarji Dabhi,Elected,09-06-2024,In Office,Second Term,Patan,Gujarat,Bharatiya Janata Party,Male,Graduate,B.A. from Gujarat University in 1977,71,4,0,60,0.954545455, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180113,Devusinh Chauhan,Elected,09-06-2024,In Office,Third Term,Kheda,Gujarat,Bharatiya Janata Party,Male,Graduate,Bachelor of Vocation (Journalism and Mass Communication) from SP University in 2023,61,1,0,76,0.987012987, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180114,Dhaval Laxmanbhai Patel,Elected,09-06-2024,In Office,First Term,Valsad,Gujarat,Bharatiya Janata Party,Male,Post Graduate and above,"M.B.A. from Symbiosis International University, Pune in year 2010",40,8,0,92,0.941558442, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180115,Dineshbhai Makwana,Elected,09-06-2024,In Office,First Term,Ahmedabad West,Gujarat,Bharatiya Janata Party,Male,Graduate,"LLB from Motilal Nehru Law College, Gujarat University in year 1994",56,8,0,272,0.980519481, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180116,Geniben Nagaji Thakor,Elected,09-06-2024,In Office,First Term,Banaskantha,Gujarat,Indian National Congress,Female,Graduate,B.A. from Jain Vishwa Bharati Institute (Distance Education Programme) in 2020,51,29,0,110,0.915584416, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180117,Haribhai Patel,Elected,09-06-2024,In Office,First Term,Mahesana,Gujarat,Bharatiya Janata Party,Male,Upto Higher Secondary,GDA (Commercial/Applied Art) from Gujarat State Examination Board in 1982,65,16,0,153,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180118,Hasmukhbhai Somabhai Patel,Elected,09-06-2024,In Office,Second Term,Ahmedabad East,Gujarat,Bharatiya Janata Party,Male,Upto Higher Secondary,Diploma in Textile Manufacture from Technical Examination Board in 1982,65,13,0,99,0.980519481, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180119,Hemang Joshi,Elected,09-06-2024,In Office,First Term,Vadodara,Gujarat,Bharatiya Janata Party,Male,Post Graduate and above,Master of Human Resource Management from University of Baroda in 2016,35,6,0,103,0.896103896, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180203,M K Raghavan,Elected,09-06-2024,In Office,Fourth Term,Kozhikode,Kerala,Indian National Congress,Male,Graduate,"Bachelor of Arts, Mysore University, 1979",74,26,0,155,0.727272727, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,34.52046784,1.371345029,140.9736842,0.809125085,Lok Sabha
180120,Jashubhai Bhilubhai Rathva,Elected,09-06-2024,In Office,First Term,Chhota Udaipur,Gujarat,Bharatiya Janata Party,Male,Graduate,B.A. from Gujarat University in 1991,55,4,0,149,0.961038961, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180121,Jaswantsinh Sumanbhai Bhabhor,Elected,09-06-2024,In Office,Third Term,Dahod,Gujarat,Bharatiya Janata Party,Male,Graduate,B.Ed. from Barkatullah University Bhopal in 1991,59,8,0,201,0.915584416, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180123,Mansukhbhai Dhanjibhai Vasava,Elected,09-06-2024,In Office,Seventh Term,Bharuch,Gujarat,Bharatiya Janata Party,Male,Post Graduate and above,"M.S.W from Gujarat Vidyapith in 1982, B.A. from South Gujarat University in 1977-78",69,27,0,54,0.87012987, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180124,Mitesh Patel Bakabhai,Elected,09-06-2024,In Office,Second Term,Anand,Gujarat,Bharatiya Janata Party,Male,Upto Higher Secondary,"Diploma In Telecommunication Eng., Bangalore in 1986",60,25,0,105,0.980519481, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180125,Mukeshkumar Chandrakaant Dalal,Elected,09-06-2024,In Office,First Term,Surat,Gujarat,Bharatiya Janata Party,Male,Post Graduate and above,"MBA with Finance, Veer Narmad South Gujarat University, 1995",65,28,0,203,0.993506494, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180127,Parbhubhai Nagarbhai Vasava,Elected,09-06-2024,In Office,Third Term,Bardoli,Gujarat,Bharatiya Janata Party,Male,Upto Higher Secondary,SSC (Gujarat Secondary Education Board Gandhinagar) in year 1989,56,13,0,101,0.818181818, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180129,Poonamben Hematbhai Maadam,Elected,09-06-2024,In Office,Third Term,Jamnagar,Gujarat,Bharatiya Janata Party,Female,Graduate,"B.Com from Maharaja Sayajirao, University of Baroda in 1995",51,11,0,194,0.902597403, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180130,Rajpalsinh Mahendrasinh Jadav,Elected,09-06-2024,In Office,First Term,Panchmahal,Gujarat,Bharatiya Janata Party,Male,Graduate,"B.A. 2nd Year Passed from Gujarat University in 2003, 12th Passed in 2000",44,11,0,36,0.954545455, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180131,Shobhanaben Mahendrasinh Baraiya,Elected,09-06-2024,In Office,First Term,Sabarkantha,Gujarat,Bharatiya Janata Party,Female,Upto Higher Secondary,12th Pass from Gujarat Secondary Education Board in 1994,53,20,0,231,0.987012987, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.40909091,0.045454545,126.6818182,0.941263282,Lok Sabha
180132,Deepender Singh Hooda,Elected,09-06-2024,In Office,Fourth Term,Rohtak,Haryana,Indian National Congress,Male,Post Graduate and above,"MBA, Kelley School of Business, Indiana University, 2003, LLB, Delhi University, 2020",48,18,0,86,0.902597403, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,15.71428571,NA,104.4285714,0.928571429,Lok Sabha
180133,Dharambir Singh,Elected,09-06-2024,In Office,Third Term,Bhiwani-Mahendragarh,Haryana,Bharatiya Janata Party,Male,Graduate,"BA from Vaish College, Bhiwani, Kurukshetra University, Kurukshetra, 1977",71,21,0,173,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,15.71428571,NA,104.4285714,0.928571429,Lok Sabha
180135,Jai Parkash,Elected,09-06-2024,In Office,Fourth Term,Hisar,Haryana,Indian National Congress,Male,Upto Higher Secondary,"B.A. (Part-II) from Dayal Singh College, Karnal in year 1974",71,5,0,73,0.961038961, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,15.71428571,NA,104.4285714,0.928571429,Lok Sabha
